statement_id,statement,true_verdict,most_common_verdict,consistency_rate,accuracy_rate,entropy,unique_verdicts,distribution
1206,"""Governor Evers, AG Josh Kaul, and Speaker Robin Vos are demanding ‘Red Flag Gun Seizures’ for Wisco...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
1207,"""The average family in America forks over more of their hard-earned income to their local hospital t...",true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1208,"Iran’s ""regime is responsible for more than 1,000 American casualties during the Iraq war"" and ""has ...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1209,Seventy-two percent of Georgians did not have a chance to finish college....,mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1210,The national debt grew an estimated $15 billion last weekend....,true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1211,"Says the Republican ""state convention is actually larger than the Republican National Convention.""...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1212,"""(Deborah) Ross defends those who want to burn the American flag, and even called efforts to ban fla...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1213,"""One of the first nurses to receive the vaccine in AL is now dead.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1214,""" 'Scary' fact about our national debt. In 1791 it was $75 million. Today, it rises by that amount i...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1215,"The Obama administration's policies ""have reduced minority dropout rate by 25 percent.""...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1216,"""New York consistently ranks as one of the worst voting turnout states in the nation.""...",true,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
1217,"""Background checks have been unequivocally shown to reduce gun violence.""...",half-true,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
1218,"""The Ukrainian government just indicted the Burisma gas company & named Hunter Biden for accepting m...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1219,"""When Marcy Kaptur brought home $42 million for new manufacturing jobs, Dennis Kucinich voted 'no'.""...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1220,"Rand Paul wants ""to end all federal faith-based initiatives, and even end the deduction for religiou...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1221,"""Government imposed lockdowns do NOT reduce [COVID-19] cases or stop spikes.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1222,"""In Washington, Congressman Joe Heck supports privatizing (Social Security), turning our savings ove...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
1223,"""AARP endorsed Biden"" and ""says if you are past 75 you should just die and go away.""...",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1224,"Gov. Kitzhaber oversaw creation of the Oregon driver card law ""behind closed doors without allowing ...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
1225,"""The economy, by every metric, is better than when I came into office.""...",mostly-false,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
1226,"Said Planned Parenthood’s early objective was to ""help kill black babies before they came into the w...",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1227,"""Fifty percent of the Ottawa police force have all turned in their resignation.""...",false,mostly-false,0.8,0.2,0.7219280948873623,2,"{'false': 3, 'mostly-false': 12}"
1228,"Deals struck on his first foreign trip as president made and saved ""millions of jobs.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1229,Actor Tom Selleck praised President Donald Trump in a meeting with Breitbart....,false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1230,"""The minute the president speaks about it to someone, he has the ability to declassify anything at a...",mostly-true,mostly-true,1.0,1.0,0.0,1,{'mostly-true': 15}
1231,Congress has spent 66 of the first 100 days of this term in recess....,mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1232,"Says Joe Biden ""helps build Afghanistan’s pipeline.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1233,"Medicare is ""going broke. The trust fund goes bankrupt in 2026.""...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
1234,"""Six-month Pfizer data show COVID vaccine causes more illness than it prevents.""...",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1235,"South Carolina has ""the fastest-growing economy in the Southeast.""...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1236,"Says the man who rushed the stage at him in Dayton, Ohio, ""had chatter about ISIS, or with ISIS"" in ...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1237,"Mary ""Burke’s record: 130,000 fewer jobs.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1238,"""Now with the COVID-19 … more people are dependent on drugs or alcohol.""...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1239,"In her defeat of Republican Rep. Karen Handel, Democratic challenger Lucy McBath ""was outspent 5-1.""...",false,mostly-true,0.6666666666666666,0.0,0.9182958340544896,2,"{'mostly-true': 10, 'mostly-false': 5}"
1240,"Says ""Pelosi blackmails Congress! She demands mail-in voting or no 2nd stimulus for you and your fam...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1241,"""Portland goon squads were Blackwater contractors not federal officers.""...",false,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
1242,"""The DC looting was staged"" by antifa...",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1243,"Says Andrew Gillum has a ""far left socialist platform.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1244,"""Amendment 1 protects Florida seniors from scams and rip-offs.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1245,"""Even with a permanent income tax increase... the budget is more than $1 billion out of balance…""...",mostly-true,mostly-true,1.0,1.0,0.0,1,{'mostly-true': 15}
1246,"""Our national debt ... is on track to exceed the size of our entire economy ... in just two more yea...",true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1247,"Says Donald Trump and Ron Johnson ""oppose a woman's right to choose and Johnson voted against the Vi...",mostly-true,mostly-true,1.0,1.0,0.0,1,{'mostly-true': 15}
1248,"""Over the past year, Illinois has reduced its unemployment rate more than all of the top 20 most pop...",mostly-true,mostly-true,1.0,1.0,0.0,1,{'mostly-true': 15}
1249,"""Canada’s new law allows government to take children away if parents don’t accept kids’ ‘gender iden...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1250,"""Secretly, unbeknownst to members of Congress, over $105 billion was hidden in the Obamacare legisla...",mostly-false,pants-fire,1.0,0.0,0.0,1,{'pants-fire': 15}
1251,"""(Flint, Mich., is) paying three times more for poison water than I am paying in Burlington, Vt., fo...",mostly-true,mostly-true,1.0,1.0,0.0,1,{'mostly-true': 15}
1252,Guantanamo Bay detainees will get the H1N1 vaccine....,true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1253,"Says 89 members of Congress ""hold dual citizenship with Israel.""...",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1254,"""[U.S. Rep. Conor Lamb] said he would NOT vote for [Nancy Pelosi] for Speaker, and did.""...",pants-fire,mostly-false,0.6,0.0,0.9709505944546686,2,"{'false': 6, 'mostly-false': 9}"
1255,"Judge Ketanji Brown Jackson ""gave child porn offenders sentences below the guidelines and below what...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
1256,A Texas GOP lawmaker recently introduced a bill that would allow the death penalty for women who hav...,mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1257,Gov. Scott Walker’s plan to freeze pay for state employees includes a 5.4 percent raise for himself....,false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1258,"Says Joe Biden’s order stopping the Keystone pipeline ""made oil more expensive for us to use.""...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
1259,"Surface temperatures on Earth ""have stabilized.""...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
1260,"""Half of all adults have a pre-existing condition"" that could affect their health care coverage....",mostly-true,mostly-true,1.0,1.0,0.0,1,{'mostly-true': 15}
1261,"Says a Fox New chyron said the Snickers candy bar is changing its texture because of ""cancel culture...",false,false,0.6,0.6,0.9709505944546686,2,"{'mostly-false': 6, 'false': 9}"
1262,"Kendrick Meek claims he's the only candidate who said Sonia Sotomayor ""will make an excellent Suprem...",true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1263,"Says Tom Hanks was photographed wearing a T-shirt with an anti-Trump message that begins, ""I was goi...",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1264,"Since 1938 the minimum wage has been increased ""23 times"" and was raised ""21 times during Democratic...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1265,"""Governor Scott Cut Taxes 40 Times For Florida Families""...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1266,"Says Bill Gates said ""at least 3 billion people need to die"" from the planet....",false,pants-fire,1.0,0.0,0.0,1,{'pants-fire': 15}
1267,"""This (parent trigger) legislation was drafted by President Obama's top advisers. It was drafted by ...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1268,"""Hillary [Clinton] wants to raise taxes by over a trillion dollars.""...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1269,"The U.S. left the Taliban an ""arsenal"" in Afghanistan, including 358,530 assault rifles and 22,174 H...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
1270,"""Obama secretly gave citizenship to 2,500 Iranians as part of nuke deal.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1271,"""Very little of (the defense) budget — less than 10 percent — actually goes into fighting ISIS and i...",mostly-false,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
1272,"$3 trillion for federal coronavirus stimulus packages is ""being borrowed basically from China.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1273,"Says ""Clackamas County has more urban renewal debt than all the other Oregon counties combined.""...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1274,"Says a photo shows Beto O’Rourke ""in college drunk and pissing his pants.""...",pants-fire,pants-fire,1.0,1.0,0.0,1,{'pants-fire': 15}
1275,"The Affordable Care Act ""will likely go down as the biggest tax increase in history.""...",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1276,"""There were not chemical irritants"" used to clear a crowd. Pepper balls are ""not a chemical irritant...",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1277,"Says Barack Obama is getting his nominees confirmed ""faster than President (George W.) Bush was at t...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1278,"Women ""receive only 77 cents for every dollar a man earns.""...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1279,"""Hackers are posting sexual videos and pictures on your (Facebook) walls! You don’t see them, but yo...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1280,"""Although the governor doubled the beach fees . . . all the money, as we found out, is all going to ...",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1281,"Says the state is required ""pick up 70 percent of the cost"" of K-12 education....",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
1282,"""When you pull up to the gas pump to fill up your car, get your cell phone and search for Bluetooth ...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1283,"""In one Colorado hospital, 50 percent of newborns tested had marijuana in their system.""...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1284,"""You see a whole bunch of Korean cars here in the United States, and you don't see any American cars...",mostly-true,mostly-false,0.9333333333333333,0.06666666666666667,0.35335933502142136,2,"{'mostly-false': 14, 'mostly-true': 1}"
1285,"The contagiousness of the coronavirus delta variant is ""valued between 5 and 9½,"" and if the value i...",mostly-false,pants-fire,1.0,0.0,0.0,1,{'pants-fire': 15}
1286,"Florida’s proposed Health Care Freedom Act ""will allow Floridians to opt out of Obama’s govt. takeov...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1287,Says several well-known charities such as Goodwill and American Red Cross overpay their CEOs and spe...,mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
1288,"Says 80 percent of North Carolinians support ""the concept that men should not be in women’s restroom...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1289,"""You must apply to get your second stimulus check! I’ve already filed for mine and will be receiving...",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1290,"John McCain will keep the estate tax at 0 percent, the same as it is now....",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1291,"As first lady, Clinton would travel to places that were ""too small, too poor or too dangerous"" for t...",mostly-false,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
1292,"A ""majority in every state favors path to citizenship for undocumented immigrants.""...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1293,"Says Mike DeWine ""interfered with and stifled"" a sexual harassment investigation and then ""eliminate...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
1294,Says some Georgians can get health insurance for $105 a month....,mostly-true,mostly-true,1.0,1.0,0.0,1,{'mostly-true': 15}
1295,"Says of President Donald Trump’s actions on the coronavirus: ""No. 1, he fired the pandemic team two ...",half-true,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
1296,"Since I took office, ""Wisconsin ranks 11th in the nation in total business establishment growth comp...",true,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
1297,"Says McCain ""voted to let governments charge rape victims"" for forensic exams....",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1298,"With a bill bringing $100 million in property tax relief, ""the typical Wisconsin homeowner will save...",pants-fire,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
1299,"""Youth unemployment is through the roof.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1300,"Sanders’ ""Medicare for All"" plan ""would cost more than the entire federal budget that we spend now.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1301,"Says she's beating Democratic opponent Cal Cunningham and is also the first black, female US Senate ...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1302,"""Hedge fund managers and others in private equity pay much lower (tax) rates on their income than do...",false,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
1303,"Says associates of financier Bill Browder ""sent a huge amount of money, over $400 million, as a cont...",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1304,"Girl Scouts support ""Planned Parenthood and pro-abortion politicians.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1305,"Says ""Florida is a model"" for successful pretrial release programs....",half-true,mostly-false,0.8666666666666667,0.0,0.5665095065529053,2,"{'mostly-false': 13, 'mostly-true': 2}"
1306,"""(Pete) Sessions has held at least two fundraisers at adult-themed clubs and made no apologies.""...",half-true,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
1307,"""If you look at the jobs lost in the private sector as opposed to the job gains in the public sector...",half-true,mostly-true,0.5333333333333333,0.0,0.9967916319816366,2,"{'mostly-false': 7, 'mostly-true': 8}"
1308,"""Thanks to President Trump and Republicans over the past year through July, U.S. manufacturing added...",mostly-true,mostly-true,1.0,1.0,0.0,1,{'mostly-true': 15}
1309,"""Putin has stated: Russian citizens (have) 2 options: Stay home for 15 days or in jail for 5 years.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1310,Says Texas leads the nation in fatal industrial accidents....,half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1311,"Says Rob Portman ""even voted to allow people on the terrorism watch list to buy guns.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1312,"Walmart is ""kidnapping kids"" and selling them, and this can be proven by searching ""girls shoes $5,0...",pants-fire,false,1.0,0.0,0.0,1,{'false': 15}
1313,"Forty aides who serve President Barack Obama ""owe $333,485 in back taxes.""...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1314,"""There are 390 million guns out on the streets of a country of 329 million people.""...",true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1315,"""While 9,000 state employees were added to the state’s payroll, Oregon’s revenue forecasts dropped b...",half-true,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
1316,Says image shows Pete Buttigieg in a leather suit posing with two other men....,pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1317,"Missouri ""had the largest amount of millennial Democrats running than any other state in the country...",true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1318,"Says ""the New York Times wrote about"" Barack Obama wiretapping Donald Trump during the election....",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1319,"""On average, women make 77 cents for every dollar men make.""...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1320,"Says Jim Renacci ""opposed increasing combat bonuses for our troops.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1321,"Says of disclosing his $20,000 speech about Syria, ""there was no hiding. I released it.""...",half-true,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
1322,Says Obama was in New York City the same day as Israeli Prime Minister Benjamin Netanyahu but went o...,false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1323,"""Donald Trump has been in public eye for over 30 years and he was never once accused of being racist...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1324,"""Obamacare will provide coverage for abortions, despite the president’s commitment that it would not...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1325,"PIP fraud is ""$1 billion in fraud.""...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1326,"Says Democratic challenger Gina Ortiz Jones has raised ""more money from Massachusetts than"" from Tex...",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1327,"Grocery chain Aldi will send people who share a Facebook post a ""bag full of family necessities"" wor...",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1328,"""We have not spoken directly with the whistleblower.""...",false,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
1329,"Measures in Barack Obama's health plan could ""lower health care costs for the typical family by $2,5...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1330,Texans eat more catfish than residents of all other states combined....,false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1331,"Says Mitt Romney was clear that he ""would not provide government assistance to the U.S. auto compani...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
1332,"Florida’s ""unemployment is at a record low.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1333,"Says Rick Perry recently said he ""wanted another (Texas) business tax.""...",pants-fire,mostly-false,0.8666666666666667,0.0,0.5665095065529053,2,"{'half-true': 2, 'mostly-false': 13}"
1334,"""Statistics show 2 to 3 Texas women per week have major complications and 10 women per week seek hel...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1335,"""Florida is doing over five times better"" than New Jersey and New York in COVID-19 deaths per millio...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
1336,"Says Joe Manchin said ""yes to repealing Obamacare. He lied.""...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
1337,"Says NBC News reported that Hillary Clinton ""covered up elite pedophile ring at state department.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1338,Says an image of a pile of needles is from Nancy Pelosi’s congressional district in San Francisco....,false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1339,Says Minnesota congressional candidate Jim Hagedorn supports a plan that would take away health care...,half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1340,"A Republican-sponsored Wisconsin mining bill ""will take at least seven years to create jobs.""...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
1341,"Quotes George Washington as saying ""when any nation mistrusts its citizens with guns … It no longer ...",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1342,"""Students at the University of Texas in Austin have been advised not to wear cowboy boots or cowboy ...",false,false,0.6666666666666666,0.6666666666666666,0.9182958340544896,2,"{'mostly-false': 5, 'false': 10}"
1343,"""80 percent of impeachments in Missouri have been against judges.""...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1344,"A DeKalb sewer project ""will create up to 4,000 direct jobs per year at peak production, many of whi...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1345,"Says ""former Democrat Kelli Ward attacked President Trump's plans to crack down on illegal immigrati...",mostly-false,mostly-false,0.8,0.8,0.7219280948873623,2,"{'mostly-false': 12, 'mostly-true': 3}"
1346,"""President Obama and Democrats' spending addiction has driven our national debt to historic proporti...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
1347,"Rep. Pittenger is ""constantly rated as one of the most liberal Republicans in Congress.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1348,"Gas prices have doubled because ""Obama opposed exploring for energy in Alaska. He gave millions of t...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1349,"""42 percent of (Walmart’s) associates are black.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1350,"Says Wisconsin has not had a spike in coronavirus cases that was ""statistically significant related ...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1351,"""So far in 2015, there have been more mass shootings than days.""...",mostly-false,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
1352,"""This is longest that the nation has gone without a secretary of the Treasury, at least in modern ti...",false,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
1353,"Says Sen. John McCain ""told dreamers that he’ll support the Dream Act, then he voted against it.""...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1354,"""America is No. 1 one in oil and gas.""...",true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1355,"Says Donald Trump ""was a Democrat longer in the last decade than he was a Republican.""...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1356,"""David Simpson actually voted for driver's licenses for illegal immigrants.""...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
1357,Says George Floyd appeared on Judge Judy....,false,false,1.0,1.0,0.0,1,{'false': 15}
1358,"The Amazon rainforest fires are ""directly related to trade"" tensions between the United States and C...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1359,"""Since NAFTA’s adoption, the United States racked up trade deficits totaling more than $2 trillion.""...",mostly-true,mostly-true,1.0,1.0,0.0,1,{'mostly-true': 15}
1360,"West Coast wildfires are due to ""bad forest maintenance,"" not climate change....",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1361,"""This is all about a certificate of vaccination where they get you a national ID, and then the AI ca...",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1362,"Says state Sen. Paul Sarlo ""said in February on NJTV, ‘there will be no tax increases in this budget...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1363,"""For my energy plan, my economic plan, and the other proposals you'll hear tonight, I've offered spe...",mostly-false,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
1364,"Says Fox News anchor Shepard Smith stepped down after Attorney General William Barr ""had a closed do...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1365,"""While southern Illinois families struggled,"" Mike Bost ""voted to raise his own pay.""...",mostly-false,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
1366,Says Donald Trump was photographed wearing blackface....,pants-fire,false,1.0,0.0,0.0,1,{'false': 15}
1367,"""The convoy in Canada has made the Guinness Book of World Records for the longest convoy.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1368,"""40,000+ votes for Libertarian candidate Jo Jorgensen magically become votes for Joe Biden.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1369,"Say televangelist Pat Robertson said some young people ""are doing all kinds of unnatural things with...",pants-fire,pants-fire,1.0,1.0,0.0,1,{'pants-fire': 15}
1370,"""Australia Closing Borders in a few hours for 6-months""...",half-true,false,1.0,0.0,0.0,1,{'false': 15}
1371,Hostages were released as soon as Ronald Reagan took office because Iran perceived that America was ...,pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1372,"In the Affordable Care Act, Democrats ""cut $500 billion from Medicare"" and ""put in place the Indepen...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
1373,Says Georgia’s secretary of state won’t let the people recounting ballots check the signatures for f...,pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1374,"Says U.S. Rep. Alexandria Ocasio-Cortez said ""owning guns IS NOT a right, if it were a right it woul...",pants-fire,mostly-false,0.7333333333333333,0.0,0.8366407419411672,2,"{'mostly-false': 11, 'half-true': 4}"
1375,"""Giving the facts:  73,000 jobs created ... since '11.  Do you know how many direct jobs in the auto...",mostly-true,mostly-true,1.0,1.0,0.0,1,{'mostly-true': 15}
1376,Says the Obama administration plans to reduce the number of beds devoted to holding individuals viol...,mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
1377,"Texas lawmakers ""left children able to be sterilized and mutilated at any point in their life"" by fa...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
1378,"Says North Carolina’s ""Democratic Secretary of State"" controls the state's elections....",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1379,A YouGov.com poll shows 71 percent of Obama voters regret voting for him....,pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1380,Image shows a patient experiencing claustrophobia and having a panic attack during a CT scan....,false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1381,"""Income taxes are voluntary.""...",pants-fire,false,1.0,0.0,0.0,1,{'false': 15}
1382,"""A Miracle! Only 23 Americans Tested Positive for Flu Last Week Compared to 14,657 Cases Reported La...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1383,"""Right now one of our highest job growth sectors is Leisure and Hospitality. We've added jobs that m...",mostly-true,mostly-true,1.0,1.0,0.0,1,{'mostly-true': 15}
1384,"""The economy bled $24 billion"" due to the government shutdown....",mostly-true,mostly-true,1.0,1.0,0.0,1,{'mostly-true': 15}
1385,"""Immigrants are more fertile.""...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1386,"""I can send every qualified person to a four-year college in their state for $150 billion.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1387,"Says Hillary Clinton called the Trans-Pacific Partnership ""the gold standard. You called it the gold...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1388,"An economics professor taught her students about socialism by ""socialising grades"" and failing all o...",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1389,"""Zero Planned Parenthood facilities are licensed to do mammograms. Planned Parenthood, women don’t n...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1390,"""In some of these other states, some of their deaths can be attributable to the fact that they were ...",mostly-false,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
1391,"Says President Donald Trump ""has not given this Congress a single email, phone record or document.""...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
