statement,true_verdict,predicted_verdict,prediction_set,set_size,is_covered,trial
"""Americans who get their insurance through the workplace, cost savings could be as much as $3,000 less per employee than if we do nothing.""",half-true,half-true,"['true', 'mostly-true', 'half-true']",3,True,9
Says the average government worker won't be impacted in the first two years under the reform of state health benefits.,mostly-false,false,"['mostly-false', 'false']",2,True,9
"Says he ""never supported"" federal health care individual mandate.",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,9
"""Current projections indicate that Medicare will go bankrupt by 2017, while Social Security will bottom out by 2037.""",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,9
“Free health allowance is available at no cost.”,false,false,"['false', 'pants-fire']",2,True,9
"""People want the minimum wage, they want marriage equality, they want women’s health care. There’s issues that actually that really do matter, social issues that matter to the people of this state. So I know Barbara would support those issues, I know the governor hasn’t. You’ve seen the actions he’s taken on them.""",mostly-true,false,"['half-true', 'mostly-false', 'false']",3,False,9
"""More people, almost twice as many, pay the penalty or take the waiver than signed up for (Obamacare).""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,9
"""Marco Rubio voted against funding health clinics that provide critical care during this public health emergency (Zika).""",mostly-false,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,9
"""Private insurance companies in this country spend between 12 and 18 percent on administration costs. The cost of administering the Medicare program, a very popular program that works well for our seniors, is 2 percent. We can save approximately $500 billion a year just in administration costs.""",half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,9
“Adults over 51 can receive $$$ in additional spending for groceries and expenses.”,false,false,"['false', 'pants-fire']",2,True,9
“All ‘gender affirming care’ for children is 100% experimental. There are zero long term studies on the effects the drugs and surgeries will have on them.”,mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True,9
"""Health reform eliminates co-pays, deductibles, and other costs for preventative care and provides for free annual wellness checkups starting next year.""",mostly-true,true,"['true', 'mostly-true']",2,True,9
"""At (Mike Braun’s) company, the deductible on his health care is $10,000.""",mostly-true,false,"['true', 'false']",2,False,9
Says the Affordable Care Act “took money out of the Medicare trust fund.”,half-true,false,"['half-true', 'mostly-false', 'false']",3,True,9
"Says that before health care reform, one of every three health care dollars spent -- more than $800 billion a year -- didn't go for health care.",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true']",3,True,9
"Says President Barack Obama initially said the national health-care mandate isn't a tax, but his administration now says it is a tax.",mostly-true,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,9
"""Each vegan spares more than 100 animals every year.""",mostly-false,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,9
"Flu shot ingredients include aborted human cell cultures, monkey kidney cells and antifreeze.",false,false,"['false', 'pants-fire']",2,True,9
"Sen. Robert Bennett, R-Utah, cast votes for TARP, the stimulus, and an individual mandate for health care.",mostly-false,false,"['mostly-false', 'false']",2,True,9
“Wisconsin is 49th in public health spending.”,half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,9
"Most of the people who have signed up through the Obamacare exchanges ""already had insurance.""",mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,9
"""A clear majority of Americans support removing the cost-sharing requirement for prescription contraceptive coverage.""",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,9
"""The two worst counties for (Medicaid) fraud in the country -- not state -- are Dade and Broward county.""",mostly-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,9
"""If you’re getting your insurance through (your employer), nothing changes"" under Trumpcare.",half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,9
"Says ""in Canada, the number of CT scan machines per 1,000 people is like one-tenth of what we have here in this country. That's why people have to wait.""",false,false,"['false', 'pants-fire']",2,True,9
"Says federal health care overhaul will cost Texas state government ""upwards of $30 billion over the next 10 years.""",mostly-false,false,"['half-true', 'mostly-false', 'false']",3,True,9
"Florida’s proposed medical marijuana amendment ""would make Florida one of the most lenient medical-marijuana states, allowing use for limitless ‘other conditions’ specified by any physician.""",mostly-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,9
"""Obamacare … means that for up to 20 million Americans, they will lose the insurance they currently have, the insurance that they like and they want to keep.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,9
"The health care law imposes a federal mandate requiring middle-class Americans to buy health insurance ""whether they can afford it or not.""",mostly-false,false,"['mostly-false', 'false']",2,True,9
"Says 3,000 people ""did not die"" in two hurricanes that hit Puerto Rico. That death toll estimate was ""done by Democrats.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,9
"Regarding the surgery that saved Jimmy Kimmel's son, ""Medicaid has stopped providing this kind of service.""",false,false,"['mostly-false', 'false']",2,True,9
“Kamala Harris Tried to Put Pro-Lifers in Jail Who Exposed Planned Parenthood Selling Baby Parts”,false,false,"['mostly-false', 'false', 'pants-fire']",3,True,9
"""In the United States alone we lose more than 3,000 people a day to cancer.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,9
Says he authored legislation “to guarantee coverage to people with pre-existing conditions -- no matter what happens to Obamacare.”,false,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,9
"""Sen. Hutchison abandoned Republicans and stood with Democrats to ensure health care legislation would pass quickly.""",pants-fire,false,"['false', 'pants-fire']",2,True,9
"""Health insurance is more expensive in Massachusetts than anywhere else in the country.""",mostly-true,false,"['mostly-false', 'false']",2,False,9
"AARP is ""endorsing"" the health care reform bill.",mostly-false,false,"['mostly-false', 'false']",2,True,9
Says U.S. Senate opponent Tommy Thompson favors raising taxes on small businesses.,mostly-false,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,9
"Of the roughly 15 percent of Americans who don’t have health insurance, ""half of them made more than $50,000 a year.""",false,false,"['half-true', 'mostly-false', 'false']",3,True,9
"""We now have about one-third of New York’s population on Medicaid.""",true,true,"['true', 'false']",2,True,9
"If women seeking an abortion see their ultrasound, ""the odds are pretty high they're going to keep the baby.""",mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,9
An increase in Medicare Part B premiums means “America’s seniors are paying the price for Biden’s inflation crisis.”,mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True,9
"""We're the only system of federalism in the world.""",false,false,"['mostly-false', 'false']",2,True,9
"Says he ""got lobbied"" by a woman with late-stage cancer about vaccinating Texas girls against a virus that can cause cervical cancer.",false,false,"['true', 'mostly-false', 'false']",3,True,9
"Says Sen. Thom Tillis voted to ""take away"" coverage for people with pre-existing conditions.",mostly-true,false,"['true', 'mostly-false', 'false', 'pants-fire']",4,False,9
"""One-third of the health care dollar goes to no such thing as health care; it goes to the insurance companies.""",false,false,"['false', 'pants-fire']",2,True,9
"Says there are ""$500 billion in Medicare cuts required to pay for this flawed [health care law].""",mostly-false,false,"['half-true', 'mostly-false', 'false']",3,True,9
"""Obamacare (hit) Americans with over $500 billion in new taxes.""",half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,9
"""FACT: Nothing in #Obamacare forces people out of their health plans.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,9
"""I want to give every American a $5,000 refundable tax credit.""",half-true,half-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,9
"""Right now in Ohio 200,000 people are getting opioid treatment because they have insurance under the Affordable Care Act.""",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,9
"The Baucus health care bill ""could be used to ban guns in home self-defense.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,9
Suggests root canals are linked to breast cancer.,false,false,['false'],1,True,9
"""The CBO now says the president's health care law will cut the number of full-time jobs in the United States by 2.3 million by 2021.""",mostly-false,false,"['half-true', 'mostly-false', 'false']",3,True,9
"“Norway, Finland, Sweden, Holland, and the UK have now banned gender transition surgery for minors.”",mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True,9
"Amid the ""crisis at our southern border,"" there are ""reports of illegal migrants carrying deadly diseases such as … Ebola virus.""",pants-fire,false,"['mostly-false', 'false', 'pants-fire']",3,True,9
"""Americans will get $1.1 B in rebates from health insurance companies this year cuz of a provision I wrote in the ACA.”",mostly-true,true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,9
"""Only 14 percent of Americans were able to keep these individual market plans for two years"" before Obamacare became law.",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,9
Wisconsin is “clearly seeing a decline in COVID infections”,mostly-false,false,"['mostly-false', 'false']",2,True,9
"""Canadian middle class incomes are now higher than in the United States. They are working fewer hours for more pay, … living longer on average, and facing less income inequality.""",mostly-true,true,"['true', 'mostly-true', 'half-true', 'false']",4,True,9
"Texas “ranks 50th in baby wellness checks, ranks 50th in clinical care for infants, ranks 50th in uninsured women, ranks 43rd in maternal mortality, ranks 44th in school funding per child, and ranks 46th in child hunger.”",half-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,9
"Under the American Health Care Act ""people with pre-existing conditions are protected.""",mostly-false,false,"['mostly-false', 'false']",2,True,9
"In the 2014 elections, ""the American people overwhelmingly said we don't want Obamacare … and we don't want amnesty.""",false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,9
"Says the Texas Department of Agriculture seeks to purchase up to 300,000 promotional stress balls.",true,true,['true'],1,True,9
"Republicans ""created a trillion dollar prescription drug entitlement program without paying for it.""",mostly-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,9
"""Congress has cut funding, has slashed funding, for veterans' benefits over these last years.""",false,false,"['half-true', 'mostly-false', 'false']",3,True,9
"President Obama's health care law is ""a government takeover of healthcare.""",false,false,"['mostly-false', 'false']",2,True,9
"""Under the Baucus bill ... federal funds would subsidize coverage of elective abortions.""",false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,9
"""The insurance industry is actually run by mostly Democrats.""",false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,9
Almost every state has offered an insurance plan on its health exchange that does not cover abortion.,true,true,"['true', 'mostly-false', 'false']",3,True,9
"""If I have affordable coverage in my workplace, I'm not eligible to go into the marketplace. ... It’s illegal.""",pants-fire,false,"['mostly-false', 'false']",2,False,9
"Health insurance and medical costs ""are going down because of Obamacare.""",mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,9
"Says U.S. Rep. Bruce Poliquin voted to ""force seniors to pay more for prescription drugs.""",half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,9
"Says Kurt Schrader voted to cut $500 billion from Medicare, threatening ""thousands of Oregon seniors and their access to their current coverage.""",mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,9
"""You've got more people wanting to go moose hunting in New Hampshire than want Obamacare.""",half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,9
"Health care reform legislation is ""likely to mandate free ‘sex change’ surgeries.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,9
"""A black woman in New York City is 12 times more likely to die in childbirth than a white woman.""",mostly-true,true,"['true', 'false']",2,False,9
"""There are still more people uninsured today than when Obama was elected president.""",half-true,false,"['half-true', 'mostly-false', 'false']",3,True,9
“Big drug companies charge as little as $7 for an inhaler overseas and nearly $500 for the exact same one here in the US.”,mostly-true,true,"['true', 'false']",2,False,9
"Paul Ryan’s Medicare plan ""could raise future retirees’ costs more than $6,000.""",half-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,9
Kamala Harris “wants to forcibly compel doctors and nurses against their will to give chemical castration drugs to young children.”,false,false,"['mostly-false', 'false', 'pants-fire']",3,True,9
"""Obamacare was patterned after (Mitt Romney's) plan in Massachusetts.""",true,mostly-true,"['true', 'mostly-true', 'half-true', 'false']",4,True,9
"Obamacare granted ""the protection against preexisting condition discrimination that extended to more than 150 million Americans, folks who get their health insurance through their employer.""",half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,9
Rise in U.S. infant mortality rate connected to COVID-19 vaccines.,false,false,"['mostly-false', 'false']",2,True,9
"Says Reps. Rush Holt, Frank Pallone and Bill Pascrell are ""willing to jeopardize seniors’ access to coverage by gutting $741 billion from Medicare"" to pay for a ""big-government healthcare takeover.""",pants-fire,false,"['mostly-false', 'false', 'pants-fire']",3,True,9
"Every new Republican member of the U.S. Senate said they ""will vote to repeal and replace Obamacare.""",mostly-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,9
"""The new beverage tax will increase the cost of sodas, juice drinks, sports drinks, iced teas, and flavored water up to 50%.""",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,9
"Says VA doctors are ""censored from being able to talk to their patients"" about marijuana, even in states where it is legal for medicinal use",mostly-false,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,9
"Says Barack Obama ""knew half of the population of the United States would lose their health insurance.""",pants-fire,false,"['mostly-false', 'false', 'pants-fire']",3,True,9
"""We're losing thousands of (veterans) waiting on line"" because they can't get speedy health care from the Veterans Administration.",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,9
Says the WIC program was created by the Black Panthers to help feed single mothers and children in their communities.,false,false,"['false', 'pants-fire']",2,True,9
"Wisconsin has ""the number one health care system in the country. Everyone in poverty now has health care""",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,9
"Says U.S. Senate rival Tammy Baldwin wants a ""completely government-controlled"" health care system that goes ""far beyond 'Obamacare'"" and is ""a Medicare system for all.""",mostly-true,half-true,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,9
"Says opponent Sen. Tammy Baldwin “gave our taxpayer money to a transgender-affirming clinic … that does it without even telling parents.""",false,false,"['mostly-false', 'false']",2,True,9
"Obama ""won health care for 150,000 people.""",true,true,['true'],1,True,9
"Says proposed anti-abortion legislation ""would force women facing the most personal of health decisions to endure a transvaginal ultrasound.""",half-true,half-true,"['mostly-true', 'half-true', 'false']",3,True,9
"Says Scott Walker's defunding of Planned Parenthood ""left women across the state stranded with nowhere else to turn"" for cancer screenings, breast exams and birth control.",half-true,half-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,9
"Under Obamacare, ""American families have seen an increase in premiums of $5,000.""",half-true,false,"['half-true', 'mostly-false', 'false']",3,True,9
"""Veterans can now download their electronic medical records with a click of the mouse.""",mostly-false,false,"['mostly-false', 'false']",2,True,9
"""When (Ron DeSantis) was asked what cancer patients should do without health insurance, DeSantis said 'show up to the emergency room.'""",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,9
"The health bill's plan for comparative effectiveness research ""would be used by the government to ration care.""",false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,9
"Under the health care law, ""everybody will have lower rates, better quality care and better access.""",false,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,9
"""8.5 million Americans have gotten rebate checks because their insurance companies were spending too much money on executive bonuses and administrative costs and not enough on health care.""",mostly-true,half-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,9
"""The so-called ‘heartbeat’ law outlaws abortion before most women even know that they're pregnant. This is one of the most restrictive anti-abortion laws in our country.""",mostly-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,9
I've shut down pill mills.,mostly-false,half-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,9
"The health care bill will subsidize families of four that make more than $80,000 a year.",true,true,"['true', 'false']",2,True,9
"Dan Helmer ""believes in abolishing our private insurance system.""",mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True,9
"Says the federal agency in charge of Medicare and Medicaid will disburse $803 billion in benefits this year, making ""it larger than all but 15 of the world's economies.""",half-true,half-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,9
"Says his ""patents in ultrasound have revolutionized modern medicine.""",pants-fire,false,"['false', 'pants-fire']",2,True,9
Says Republican lawmakers delayed COVID-19 testing,mostly-false,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,9
"Sheldon Whitehouse voted for a ""$525-billion tax increase on the middle class.""",pants-fire,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,9
“Jen Kiggans’ campaign confirmed today that she would support a national abortion ban.”,half-true,false,"['half-true', 'mostly-false', 'false']",3,True,9
New provisions of the health care law bar the use of flexible spending accounts and health savings accounts to pay for aspirin and other non-prescription health needs.,true,true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,9
"""Drug prices in this country actually came down last year for the first time in 50 years. That’s because Donald Trump’s president.""",mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True,9
"""Seniors can be charged five times what anybody else is charged for health care for pre-existing conditions"" under the Republican health care bill.",mostly-false,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,9
"""They delayed my swearing-in here in Massachusetts for a couple weeks so they could ram (the health care law) through.""",false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,9
"Republicans didn't ""increase state funding for nursing homes in the last budget.""",false,false,"['half-true', 'mostly-false', 'false']",3,True,9
"""Liberal Democrats"" who back Dan McCready ""cut $716 BILLION from Medicare to fund their healthcare scheme: Obamacare.""",mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True,9
"Barack Obama's health care plan is ""to mandate health care coverage and have a universal government-run program.""",mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True,9
"Says her congressional district has 10,000 medical-device industry jobs and 1,000 will be lost because of health-care law tax.",mostly-false,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,9
"Abigail Spanberger ""wants a tax increase of $32 trillion - that’s with a `T,’ to pay for her socialist health care plan.""",false,false,"['false', 'pants-fire']",2,True,9
"""Weeks after accepting a quarter-million-dollar campaign contribution"" from a hospital board chairman, Greg Abbott went to court against victims of a drug-taking neurosurgeon.",mostly-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,9
"A Congressional Budget Office estimate of people who stand to lose insurance from President Donald Trump’s tax and spending law said “about 5 million … have other insurance,” so “if they lose one (type of coverage), they're still insured.”",mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,9
"Says state Rep. Patrick Rose votes 90 percent with liberals, backed the state's largest tax increase, proposed nearly $15 billion in government spending and supported ""Obama-style government-run health care system for Texas.""",mostly-false,mostly-false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,9
"""If we went back to the obesity rates that existed back in the 1980s, the Medicare system over several years could save as much as a trillion dollars.""",false,false,"['false', 'pants-fire']",2,True,9
Volunteer firefighters and communities they serve in Georgia and elsewhere are being devastated by Obamacare.,half-true,false,"['half-true', 'mostly-false', 'false']",3,True,9
"If the legislature refuses to expand Medicaid, ""27 states are going to get our money – Virginia taxpayer money – into their states to provide health care for their citizens, paid for by us.""",mostly-false,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,9
"""They are literally chopping off the private parts of young kids.""",mostly-false,false,"['mostly-false', 'false']",2,True,9
"""Doctors, nurses, hospitals, even the pharmaceutical industry, (and) AARP"" say that health reform ""makes sense to do.""",mostly-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false']",3,True,9
"In Virginia’s Medicaid program, ""approximately 30 percent, or $2.7 billion a year, is lost to waste, fraud and inefficiencies.""",mostly-false,false,"['true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,9
"""If Obamacare is fully implemented, 30 million people will still be without health insurance.""",mostly-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,9
"""Medicare and Medicaid are the single biggest drivers of the federal deficit and the federal debt by a huge margin.""",mostly-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,9
"Says Joe Straus ""was co-author of a bill that would have allowed Planned Parenthood to control public school sex education.""",pants-fire,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,9
"Children who receive COVID-19 vaccinations ""will be walking factories of spike proteins"" that will ""undoubtedly cause illnesses to spread like wildfire in schools.""",false,false,"['false', 'pants-fire']",2,True,9
Say water fluoridation started in Nazi Germany ghettos and death camps to pacify the Jews.,pants-fire,false,"['false', 'pants-fire']",2,True,9
"The IRS is going to be ""in charge"" of ""a huge national database"" on health care that will include Americans’ ""personal, intimate, most close-to-the-vest-secrets.""",pants-fire,false,"['mostly-false', 'false', 'pants-fire']",3,True,9
"""African-American children are 500 percent more likely to die from asthma than white kids.""",true,false,"['true', 'false']",2,True,9
"""FACT: Repealing Obamacare would be easier than repealing Prohibition.""",half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,9
"President Barack Obama’s health care reform ""slashed $500 billion from Medicare.""",mostly-false,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,9
"People with insurance through the Affordable Care Act will see a “75% increase in premiums starting Nov. 1” if enhanced subsidies are not extended, including “twice as much in the rural areas.”",mostly-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,9
"Says 2010 was the ""worst year ever for America's doctors"" reimbursed by Medicare.",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,9
"""Pfizer tries to hide 2.4K full-time hires handling vax injuries.""",mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,9
"A provision in the health care reform bill for end-of-life counseling for seniors is not ""entirely voluntary.""",false,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,9
"Says ""One-third of our healthcare dollars go to wasteful insurance billing and bureaucracy.""",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,9
"""The (health reform) legislation which Washington passed last year has made it more difficult to hire"" because it’s increased costs for employers.",mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,9
“In the last 10 years less than half of adults in the U.S. received a flu shot.”,true,false,"['true', 'false']",2,True,9
"Buried in the Affordable Care Act is ""a huge government bailout.""",half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,9
"Says Ann Kirkpatrick walked out ""on constituents when questioned"" on the Affordable Care Act.",half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,9
"""One in three people who’s receiving treatment for (opioid) drug problems gets some help from Medicaid to pay for that.""",mostly-true,true,"['true', 'mostly-true']",2,True,9
"Says Dino Rossi ""stripped"" health care ""from 45,000 children.""",mostly-true,false,"['mostly-false', 'false']",2,False,9
Women pay 48 percent more for health insurance.,mostly-false,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,9
"Says Hillary Clinton is proposing ""destroying Medicare for seniors.""",false,false,"['mostly-false', 'false']",2,True,9
Says Rick Scott gave a deposition in which he invoked the Fifth Amendment 75 times about his dealings as head of Columbia/HCA hospital chain,mostly-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,9
"COVID-19 is a synthetic version of “snake venom” that evil forces are spreading through remdesivir, the COVID-19 vaccines and drinking water to “make you a hybrid of Satan.”",pants-fire,false,"['false', 'pants-fire']",2,True,9
"""The lifespan of the average American is less than that of people in nations that spend far less (on health care). ... To put it bluntly, we spend more and die sooner.""",true,true,"['true', 'false']",2,True,9
"""Barack Hussein Obama will … force doctors to assist homosexuals in buying surrogate babies.""",pants-fire,false,"['false', 'pants-fire']",2,True,9
"U.S. House opponent Paul Ryan supports ""cutting funding for veterans by 24 percent.""",false,false,"['mostly-false', 'false']",2,True,9
"The majority of people in polls do ""not support Obamacare.""",half-true,half-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,9
"According to the Congressional Budget Office, ""as many as 20 million Americans could lose their employer-based insurance thanks to Obamacare.""",half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,9
"Says U.S. Senate opponent Tommy Thompson ""personally made over $3 million"" from a federal contract granted to his healthcare company, but left  9/11 first responders ""without the care they were promised.""",mostly-false,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,9
"""Ron Johnson is trying to let insurance companies deny coverage to people with pre-existing conditions like cancer, depression, pregnancy, diabetes—or even COVID.”",mostly-false,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,9
"""I've always voted for keeping the government open. I’ve never cast a vote to shut down the government.""",mostly-false,false,"['half-true', 'mostly-false', 'false']",3,True,9
"""Medicare costs have slowed down dramatically. In fact, the first two months of this fiscal year, Medicare costs were down even in nominal terms relative to the previous year.""",true,true,"['true', 'mostly-true', 'half-true']",3,True,9
"""Thirteen hundred"" applicants in Rhode Island signed up for insurance through Obamacare.",mostly-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,9
"""1 in 4 Rhode Islanders under the age of 65 does not have health insurance.""",half-true,half-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,9
"""It will cost $50,000 per enrollee in Obamacare over the next 10 years.""",false,false,"['mostly-false', 'false']",2,True,9
"Greg Abbott was ""charged with overseeing the state cancer research fund. But he let his wealthiest donors take tens of millions of taxpayer dollars without proper oversight. They showered Abbott with gifts and free vacations.""",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,9
Says Joe Biden “tried to cut Social Security and Medicare for decades. … Now Biden’s promising your benefits to illegal immigrants.”,mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True,9
"""No Republicans voted for"" recent hikes in the income tax, payroll tax, capital gains tax, dividend tax and estate tax. ""These taxes were all passed under … Obamacare.""",pants-fire,false,"['mostly-false', 'false', 'pants-fire']",3,True,9
"Says Congressman Jon Runyan has a ""plan to raise Medicare costs $6,400 a year.""",mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True,9
"""Cuba has a lung cancer vaccine we in the US had no access to because we sanctioned Cuba.”",half-true,false,"['mostly-false', 'false']",2,False,9
“Ninety-two percent of abortions in Virginia take place before 15 weeks.”,mostly-true,false,"['half-true', 'mostly-false', 'false']",3,False,9
"""As a result of the House Republican bill, the nonpartisan Congressional Budget Office now confirms that families will see their health care premiums reduced by up to 10 percent.""",half-true,half-true,"['mostly-true', 'half-true', 'false']",3,True,9
"Says House Democrats ""voted to use your tax dollars for abortions"" by voting against bill defunding Planned Parenthood.",false,false,"['half-true', 'mostly-false', 'false']",3,True,9
“Private insurance gives … better coverage” than people would get under a Medicaid expansion.,false,false,"['mostly-false', 'false', 'pants-fire']",3,True,9
"""People come here to have babies. They come here to drop a child. It's called 'drop and leave.""",half-true,half-true,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,9
"Says Obama called Medicaid ""broken"" four years ago.",mostly-true,true,"['true', 'false']",2,False,9
"""When they passed Obamacare, they put a bailout fund in Obamacare. … We led the effort and wiped out that bailout fund.""",mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,9
"""74 percent of Republicans support the Affordable Care Act.""",false,false,"['mostly-false', 'false']",2,True,9
"""The United States Senate — Democrats and Republicans — (voted) to keep our government open.""",mostly-false,false,"['half-true', 'mostly-false', 'false']",3,True,9
"""There are, literally, two pharmaceutical lobbyists for every member of Congress.""",mostly-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,9
"Says on contraception, his plan is ""cheaper and easier for you"" than Sen. Mark Udall’s",mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,9
